X, Y, Z, WIDTH, HEIGHT, AVERAGE-Y, AVERAGE-U, AVERAGE-V, MIN-Y, MIN-U, MIN-V, MAX-Y, MAX-U, MAX-V, STDEV-Y, STDEV-U, STDEV-V
0.5314842, 0.7628794, 0.5, 0.37189403, 0.3324051, 0.71666706, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8391269, 0.82864606, 0.23196086
0.47117275, 0.249138, 0.5, 0.7930019, 0.38130876, 0.59558034, 0.15708974, 0.6624368, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.69926345, 0.59867907, 0.27207083
0.66485804, 0.5449599, 0.5, 0.28677654, 0.7485109, 0.33139116, 0.7396239, 0.60086787, 0.62409395, 0.7596917, 0.77909195, 0.5358108, 0.6585628, 0.40587056, 0.102044135, 0.64581734, 0.21071637
0.47600427, 0.2592866, 0.5, 0.42434132, 0.3536317, 0.66162765, 0.7699642, 0.5568901, 0.117085904, 0.7755352, 0.65711737, 0.77604425, 0.7172501, 0.42536074, 0.8608722, 0.6412423, 0.30431646
0.5299976, 0.6791301, 0.5, 0.12898135, 0.19006625, 0.43046212, 0.27238297, 0.37218338, 0.53191066, 0.33191708, 0.39029813, 0.3022506, 0.17732722, 0.31816474, 0.3859189, 0.28331506, 0.5211013
0.6399557, 0.38261503, 0.5, 0.24705404, 0.28830993, 0.3644148, 0.28451908, 0.38097894, 0.53191066, 0.29230833, 0.2911938, 0.40234786, 0.3240454, 0.39612547, 0.47956175, 0.32100725, 0.63515687
0.6605274, 0.7757439, 0.5, 0.27818373, 0.20209387, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.743503, 0.78293085, 0.22122583
0.42991453, 0.44928333, 0.5, 0.53560555, 0.39620805, 0.62860394, 0.15102166, 0.64484566, 0.53191066, 0.09426448, 0.7867153, 0.5691766, 0.18319595, 0.52281165, 0.8112811, 0.66455674, 0.25632805
0.68601125, 0.5259475, 0.5, 0.4702788, 0.94616723, 0.33139116, 0.75176, 0.618459, 0.62409395, 0.7755352, 0.7638451, 0.45573306, 0.6820377, 0.42536074, 0.110111445, 0.635674, 0.213842
0.6197366, 0.08959809, 0.5, 0.70188296, 0.40578216, 0.5625567, 0.76389617, 0.5744812, 0.53191066, 0.79137874, 0.7104813, 0.64925444, 0.7113813, 0.39612547, 0.61516714, 0.67688733, 0.2507308
0.4156632, 0.5335493, 0.5, 0.22330377, 0.36068165, 0.45247787, 0.2602468, 0.35459226, 0.69323146, 0.36360407, 0.42841515, 0.29557747, 0.16558978, 0.33765492, 0.35879943, 0.282586, 0.5145675
0.76013166, 0.3064296, 0.5, 0.344623, 0.38590828, 0.34239906, 0.29058713, 0.39857006, 0.6010482, 0.32399532, 0.34455767, 0.41569415, 0.22427705, 0.38638037, 0.5006093, 0.2907332, 0.61531496
0.5313512, 0.76306707, 0.5, 0.37199888, 0.33241123, 0.71666706, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8397716, 0.8285569, 0.2318894
0.46738783, 0.2512759, 0.5, 0.8109436, 0.3791412, 0.59558034, 0.15708974, 0.6624368, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.69888604, 0.5969917, 0.27187026
0.664019, 0.54528487, 0.5, 0.28263783, 0.7432165, 0.34239906, 0.7396239, 0.60086787, 0.62409395, 0.7596917, 0.77909195, 0.5358108, 0.6585628, 0.40587056, 0.0910368, 0.64788043, 0.21013281
0.47596094, 0.25908846, 0.5, 0.42444217, 0.35218668, 0.66162765, 0.7699642, 0.5568901, 0.117085904, 0.7755352, 0.65711737, 0.77604425, 0.7172501, 0.42536074, 0.8592441, 0.6416307, 0.30447257
0.5300158, 0.67882615, 0.5, 0.13044256, 0.19043764, 0.43046212, 0.27238297, 0.37218338, 0.53191066, 0.33191708, 0.39029813, 0.3022506, 0.17732722, 0.31816474, 0.38641673, 0.28384042, 0.52060735
0.6378147, 0.38313052, 0.5, 0.2479198, 0.2892108, 0.3644148, 0.28451908, 0.38097894, 0.53191066, 0.29230833, 0.2911938, 0.40234786, 0.3240454, 0.41561565, 0.48058596, 0.32195917, 0.63726455
0.6607007, 0.77541316, 0.5, 0.27801237, 0.20184207, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7435621, 0.7830296, 0.22043908
0.42085803, 0.45139527, 0.5, 0.54193115, 0.40389743, 0.6175961, 0.15708974, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.21253958, 0.52281165, 0.8134887, 0.6688516, 0.25733247
0.68437713, 0.5266364, 0.5, 0.46058816, 0.9379612, 0.33139116, 0.7578281, 0.618459, 0.62409395, 0.7755352, 0.7638451, 0.45573306, 0.6820377, 0.42536074, 0.10135454, 0.6368138, 0.21300223
0.619213, 0.09010762, 0.5, 0.7016283, 0.40628025, 0.5625567, 0.76389617, 0.5744812, 0.53191066, 0.79137874, 0.7104813, 0.64925444, 0.7113813, 0.39612547, 0.61553025, 0.67729163, 0.2514158
0.41561002, 0.5334599, 0.5, 0.22313139, 0.36029428, 0.45247787, 0.2602468, 0.35459226, 0.69323146, 0.36360407, 0.42079175, 0.29557747, 0.16558978, 0.33765492, 0.3596074, 0.28293622, 0.51435345
0.7558534, 0.30505154, 0.5, 0.34443793, 0.38653857, 0.34239906, 0.29058713, 0.39857006, 0.6010482, 0.32399532, 0.34455767, 0.41569415, 0.22427705, 0.40587056, 0.5025292, 0.29124257, 0.6165137
0.53146213, 0.762825, 0.5, 0.3719381, 0.33240813, 0.71666706, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8403245, 0.8285123, 0.23188543
0.45147127, 0.24072501, 0.5, 0.81461614, 0.37724727, 0.5735646, 0.15708974, 0.6624368, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.7018424, 0.59816337, 0.27025986
0.6159532, 0.52145785, 0.5, 0.35641146, 0.78567594, 0.39743847, 0.745692, 0.60086787, 0.62409395, 0.7042395, 0.68761104, 0.88281465, 0.7113813, 0.43510583, 0.474508, 0.64515513, 0.26388443
0.52987903, 0.67925525, 0.5, 0.13079804, 0.1904315, 0.43046212, 0.27238297, 0.37218338, 0.53191066, 0.33191708, 0.39029813, 0.3022506, 0.18319595, 0.31816474, 0.38655546, 0.28462678, 0.52004087
0.6369232, 0.38322884, 0.5, 0.24716958, 0.28898942, 0.3644148, 0.28451908, 0.38097894, 0.5088649, 0.29230833, 0.2911938, 0.40234786, 0.3240454, 0.41561565, 0.48178157, 0.32360196, 0.6391055
0.66056013, 0.7755197, 0.5, 0.2776608, 0.20173231, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7439375, 0.7831347, 0.21965331
0.41971344, 0.45204097, 0.5, 0.5439643, 0.39951006, 0.6065882, 0.15708974, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.35338902, 0.52281165, 0.81211966, 0.67118216, 0.2583863
0.5516174, 0.38420242, 0.5, 0.5663885, 0.48865956, 0.7386828, 0.7760323, 0.5568901, 0.39363575, 0.6804742, 0.5885067, 0.80941, 0.7231188, 0.3668902, 0.8843477, 0.66035426, 0.30999437
0.6837509, 0.52629495, 0.5, 0.45898005, 0.9356953, 0.34239906, 0.7578281, 0.618459, 0.62409395, 0.7676135, 0.7638451, 0.45573306, 0.68790644, 0.42536074, 0.09865323, 0.6410067, 0.21103087
0.41556594, 0.5335263, 0.5, 0.22300309, 0.35990995, 0.45247787, 0.2602468, 0.35459226, 0.69323146, 0.36360407, 0.42079175, 0.29557747, 0.16558978, 0.33765492, 0.3594258, 0.28289163, 0.5139319
0.7588191, 0.30599535, 0.5, 0.34597838, 0.38118884, 0.34239906, 0.29058713, 0.39857006, 0.6010482, 0.32399532, 0.34455767, 0.4757525, 0.40033883, 0.40587056, 0.50520605, 0.29429576, 0.6192043
0.531355, 0.76303726, 0.5, 0.3720801, 0.33240813, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8408489, 0.8284422, 0.23179886
0.44504142, 0.24156675, 0.5, 0.815478, 0.37568235, 0.5625567, 0.16315779, 0.6624368, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.7025238, 0.5982015, 0.2687107
0.536001, 0.2374638, 0.5, 0.17397672, 0.20550537, 0.39743847, 0.27238297, 0.36338782, 0.5088649, 0.36360407, 0.39792153, 0.2889043, 0.27709556, 0.32790983, 0.38561487, 0.28091776, 0.5525092
0.4641934, 0.4343699, 0.5, 0.6378039, 0.1899448, 0.90380096, 0.060000688, 0.6800279, 0.8315064, 0.078421, 0.7943387, 0.4223673, 0.31230795, 0.52281165, 0.37567055, 0.6779125, 0.29077062
0.5951823, 0.51840323, 0.5, 0.3933781, 0.8041294, 0.43046212, 0.745692, 0.5920723, 0.5088649, 0.19724727, 0.5046492, 0.88281465, 0.7113813, 0.4838313, 0.5593674, 0.6463904, 0.27781558
0.63537115, 0.3865593, 0.5, 0.24772295, 0.28894022, 0.3644148, 0.28451908, 0.38097894, 0.5088649, 0.14971676, 0.2911938, 0.68262017, 0.6820377, 0.50332147, 0.48361582, 0.33230627, 0.64298165
0.66026294, 0.77537817, 0.5, 0.27735323, 0.20187435, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7441313, 0.783644, 0.2189683
0.41601968, 0.4533053, 0.5, 0.54397506, 0.4019728, 0.58457243, 0.15708974, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.35338902, 0.52281165, 0.811379, 0.67019194, 0.25790846
0.72716457, 0.050522476, 0.5, 0.3384217, 0.20194966, 0.3864306, 0.29058713, 0.3897745, 0.7854147, 0.43489987, 0.481779, 0.18880704, 0.17732722, 0.28892946, 0.28391087, 0.21197349, 0.46744093
0.5513856, 0.38550454, 0.5, 0.5516013, 0.47923607, 0.7386828, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.7231188, 0.38638037, 0.88828146, 0.66324186, 0.30831513
0.683399, 0.5261423, 0.5, 0.45856872, 0.93437934, 0.34239906, 0.7578281, 0.618459, 0.62409395, 0.7676135, 0.7638451, 0.45573306, 0.68790644, 0.42536074, 0.09746981, 0.64351237, 0.21015322
0.7585128, 0.3003236, 0.5, 0.34537125, 0.37302288, 0.35340694, 0.29058713, 0.3897745, 0.6010482, 0.32399532, 0.34455767, 0.4757525, 0.40033883, 0.40587056, 0.5076687, 0.2968491, 0.6216479
0.5315488, 0.7626343, 0.5, 0.37174714, 0.3323651, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.840953, 0.82889116, 0.2318716
0.44092813, 0.24360406, 0.5, 0.8160069, 0.37375772, 0.5515488, 0.16315779, 0.6624368, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.7019465, 0.5976476, 0.26729393
0.53688043, 0.23709953, 0.5, 0.17628798, 0.20314595, 0.39743847, 0.27238297, 0.36338782, 0.5088649, 0.36360407, 0.39029813, 0.2889043, 0.27709556, 0.32790983, 0.38452128, 0.2820989, 0.5549791
0.4666582, 0.43926945, 0.5, 0.60778964, 0.18375513, 0.90380096, 0.060000688, 0.68882346, 0.8315064, 0.078421, 0.7867153, 0.44238675, 0.3181767, 0.52281165, 0.37289166, 0.6797081, 0.29004577
0.5825856, 0.5000233, 0.5, 0.3691538, 0.73238486, 0.48550153, 0.745692, 0.58327675, 0.5088649, 0.19724727, 0.5046492, 0.88281465, 0.7113813, 0.4838313, 0.63977903, 0.6422102, 0.2884525
0.6217309, 0.3963057, 0.5, 0.2526579, 0.29405627, 0.3644148, 0.28451908, 0.38097894, 0.5088649, 0.11802974, 0.2911938, 0.89616096, 0.6820377, 0.50332147, 0.5028944, 0.4398016, 0.6672497
0.6603625, 0.775107, 0.5, 0.27719262, 0.20227617, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7441232, 0.7836568, 0.21845913
0.41194743, 0.45323634, 0.5, 0.54489857, 0.40527484, 0.5735646, 0.16315779, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.35338902, 0.52281165, 0.81018955, 0.6696253, 0.2576223
0.72348905, 0.051231593, 0.5, 0.33879197, 0.19977936, 0.3864306, 0.29058713, 0.3897745, 0.6471398, 0.43489987, 0.4665322, 0.18880704, 0.17732722, 0.40587056, 0.28347832, 0.21236831, 0.46991417
0.5504637, 0.38587475, 0.5, 0.54613453, 0.47878414, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.38638037, 0.8898871, 0.6628248, 0.30712593
0.76186377, 0.30353785, 0.5, 0.34615666, 0.36931497, 0.35340694, 0.29058713, 0.3897745, 0.6010482, 0.32399532, 0.34455767, 0.4757525, 0.40033883, 0.40587056, 0.5094886, 0.2993133, 0.62394327
0.53153056, 0.76256275, 0.5, 0.37148958, 0.33234972, 0.71666706, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8408387, 0.8292796, 0.231951
0.43752474, 0.24578068, 0.5, 0.81651604, 0.37201747, 0.529533, 0.16315779, 0.67123234, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.7010324, 0.59793735, 0.2662533
0.4668224, 0.43801534, 0.5, 0.6066908, 0.1839144, 0.91480887, 0.060000688, 0.68882346, 0.8315064, 0.078421, 0.7867153, 0.44238675, 0.32991412, 0.52281165, 0.3625617, 0.68051994, 0.2898159
0.5726193, 0.49622908, 0.5, 0.34056458, 0.6588018, 0.54054093, 0.75176, 0.58327675, 0.5088649, 0.19724727, 0.5046492, 0.8894878, 0.7113813, 0.4838313, 0.7083162, 0.63738364, 0.29670244
0.6600137, 0.7752836, 0.5, 0.2767862, 0.20235735, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7443986, 0.7838383, 0.21789104
0.40819365, 0.45349935, 0.5, 0.546447, 0.40916723, 0.5515488, 0.16315779, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.35925776, 0.52281165, 0.80737805, 0.66802067, 0.25708514
0.55024254, 0.38629192, 0.5, 0.5451199, 0.47958967, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.38638037, 0.88997483, 0.6601887, 0.30603653
0.5314675, 0.7626276, 0.5, 0.37132698, 0.33237123, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.84109986, 0.8297158, 0.23190981
0.4345173, 0.24783143, 0.5, 0.8172506, 0.3705663, 0.5185252, 0.16315779, 0.67123234, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.6991554, 0.5978163, 0.26502454
0.63260317, 0.29329166, 0.5, 0.38664603, 0.5421167, 0.3864306, 0.75176, 0.3897745, 0.6471398, 0.7676135, 0.27594697, 0.56250346, 0.73485625, 0.37663528, 0.30113697, 0.6450055, 0.5506616
0.46679273, 0.4376068, 0.5, 0.6104819, 0.18695787, 0.91480887, 0.060000688, 0.68882346, 0.8315064, 0.078421, 0.7867153, 0.44238675, 0.3475203, 0.52281165, 0.36140898, 0.68746364, 0.28947604
0.56654745, 0.4960041, 0.5, 0.3234308, 0.6137474, 0.5625567, 0.75176, 0.5744812, 0.5088649, 0.19724727, 0.5046492, 0.8894878, 0.7113813, 0.4838313, 0.75003386, 0.6343591, 0.30098927
0.65994525, 0.7753118, 0.5, 0.2765825, 0.20230845, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.744468, 0.784147, 0.21736449
0.40551302, 0.45403644, 0.5, 0.54782593, 0.4124785, 0.54054093, 0.16922587, 0.64484566, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.35925776, 0.52281165, 0.80430746, 0.66678536, 0.25684506
0.8166003, 0.19199014, 0.5, 0.6364504, 0.6856918, 0.33139116, 0.745692, 0.43375227, 0.5549565, 0.7676135, 0.34455767, 0.41569415, 0.7465937, 0.37663528, 0.22102529, 0.6653687, 0.50706875
0.54994303, 0.38639545, 0.5, 0.54510915, 0.48012158, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.38638037, 0.88911784, 0.6583899, 0.30513024
0.53145605, 0.76251733, 0.5, 0.37113214, 0.3323897, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.84138143, 0.8301392, 0.23189303
0.43244848, 0.2492922, 0.5, 0.8173486, 0.3691489, 0.5075173, 0.16922587, 0.67123234, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.69703954, 0.59755206, 0.26411527
0.63214487, 0.29390696, 0.5, 0.38128117, 0.5384334, 0.3864306, 0.75176, 0.3897745, 0.3244983, 0.7676135, 0.2683236, 0.56250346, 0.740725, 0.37663528, 0.30002502, 0.6446171, 0.5509811
0.56230265, 0.5257336, 0.5, 0.35950232, 0.61042076, 0.5735646, 0.7578281, 0.56568563, 0.5088649, 0.19724727, 0.5046492, 0.8894878, 0.86396825, 0.4838313, 0.7645138, 0.6766995, 0.32257003
0.6596519, 0.77511, 0.5, 0.27633077, 0.20251444, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7442722, 0.7845387, 0.21695083
0.40637946, 0.45277634, 0.5, 0.5504682, 0.41216797, 0.54054093, 0.16922587, 0.6536412, 0.39363575, 0.08634272, 0.7867153, 0.5691766, 0.3651265, 0.52281165, 0.80105317, 0.6673998, 0.25733382
0.7440365, 0.5814585, 0.5, 0.8352707, 0.4712976, 0.529533, 0.8731213, 0.5129123, 0.37058994, 0.7596917, 0.62662375, 0.38900155, 0.8404933, 0.3668902, 0.634815, 0.98250914, 0.3816452
0.8162477, 0.19331309, 0.5, 0.61507803, 0.6722407, 0.33139116, 0.745692, 0.43375227, 0.5549565, 0.7596917, 0.34455767, 0.41569415, 0.7465937, 0.37663528, 0.2181913, 0.6592209, 0.5053859
0.549712, 0.38642675, 0.5, 0.5446734, 0.4809148, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.39612547, 0.88648796, 0.65847903, 0.30407408
0.53145534, 0.76242864, 0.5, 0.37094802, 0.33239895, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8413467, 0.83045435, 0.23192498
0.43137228, 0.25075892, 0.5, 0.81718206, 0.36809435, 0.5075173, 0.16922587, 0.67123234, 0.232315, 0.14179501, 0.6647408, 0.48242566, 0.17732722, 0.55204695, 0.69512576, 0.59731007, 0.26340955
0.6316501, 0.2937855, 0.5, 0.38030475, 0.5372989, 0.39743847, 0.7578281, 0.3897745, 0.3244983, 0.7676135, 0.2683236, 0.56250346, 0.75246245, 0.37663528, 0.29918647, 0.6455435, 0.55246633
0.5579826, 0.531689, 0.5, 0.40329993, 0.6123393, 0.58457243, 0.76389617, 0.56568563, 0.5088649, 0.19724727, 0.5046492, 0.8894878, 0.8757057, 0.4838313, 0.7747988, 0.7144139, 0.33892173
0.6594178, 0.7750064, 0.5, 0.27626812, 0.20263836, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7445313, 0.7853983, 0.2165451
0.74334866, 0.58205295, 0.5, 0.8238711, 0.448094, 0.54054093, 0.8731213, 0.5129123, 0.37058994, 0.7596917, 0.61137694, 0.3956747, 0.8404933, 0.3668902, 0.6410297, 0.9769664, 0.38643986
0.81520265, 0.1936051, 0.5, 0.6067359, 0.6671923, 0.33139116, 0.745692, 0.43375227, 0.5549565, 0.7596917, 0.33693427, 0.4223673, 0.7465937, 0.37663528, 0.21586537, 0.6601155, 0.5080633
0.54889727, 0.38663903, 0.5, 0.5445597, 0.48237827, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.39612547, 0.8843681, 0.6570782, 0.30377308
0.5314629, 0.76232064, 0.5, 0.37069434, 0.3323897, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8415855, 0.83082366, 0.23185349
0.63141215, 0.2945543, 0.5, 0.37868485, 0.53443336, 0.39743847, 0.7578281, 0.3897745, 0.3244983, 0.7438482, 0.2683236, 0.56250346, 0.75246245, 0.37663528, 0.29925582, 0.64640635, 0.55302954
0.5449527, 0.52275014, 0.5, 0.42427376, 0.56792444, 0.59558034, 0.7760323, 0.5568901, 0.5088649, 0.19724727, 0.5046492, 0.8894878, 0.8757057, 0.4838313, 0.7987415, 0.7354042, 0.34681204
0.65858555, 0.7750549, 0.5, 0.27603114, 0.20309615, 0.6726355, 0.7396239, 0.5920723, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7448067, 0.7863152, 0.21614137
0.7431952, 0.58183396, 0.5, 0.8210212, 0.44249222, 0.54054093, 0.8731213, 0.5129123, 0.37058994, 0.7596917, 0.61137694, 0.3956747, 0.8404933, 0.37663528, 0.642411, 0.974951, 0.38730568
0.81123227, 0.19442227, 0.5, 0.6104839, 0.66650045, 0.34239906, 0.745692, 0.43375227, 0.27840668, 0.7596917, 0.33693427, 0.77604425, 0.7465937, 0.37663528, 0.23294258, 0.66200024, 0.5100063
0.49817437, 0.33248645, 0.5, 0.5433845, 0.491811, 0.74969065, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.73485625, 0.39612547, 0.89747083, 0.6712744, 0.30171478
0.5313474, 0.7624339, 0.5, 0.37060714, 0.33239585, 0.7276749, 0.7760323, 0.618459, 0.4397274, 0.7596917, 0.77909195, 0.76937115, 0.740725, 0.4838313, 0.8416487, 0.8312503, 0.23178762
0.63117963, 0.29389355, 0.5, 0.37408778, 0.5358784, 0.39743847, 0.7578281, 0.3897745, 0.9236896, 0.7596917, 0.2683236, 0.5558303, 0.73485625, 0.3474, 0.296985, 0.64920485, 0.5556806
0.54749805, 0.65120196, 0.5, 0.3359146, 0.45081192, 0.23232025, 0.75176, 0.6096634, 0.5549565, 0.75177, 0.65711737, 0.6225618, 0.8170184, 0.39612547, 0.07015842, 0.621481, 0.20677665
0.73364156, 0.52610636, 0.5, 0.674463, 0.31775177, 0.4965094, 0.842781, 0.5129123, 0.27840668, 0.7438482, 0.60375357, 0.48909882, 0.8522308, 0.37663528, 0.5898819, 0.9472271, 0.37651134
0.52440304, 0.51655966, 0.5, 0.41791183, 0.55348635, 0.59558034, 0.7760323, 0.5568901, 0.04794845, 0.19724727, 0.5046492, 0.8894878, 0.8757057, 0.4838313, 0.82103574, 0.731259, 0.34409115
0.67639005, 0.7530414, 0.5, 0.29473972, 0.21258637, 0.6726355, 0.7396239, 0.58327675, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.72991264, 0.7817943, 0.21874037
0.5910645, 0.8173753, 0.5, 0.41970605, 0.3014567, 0.66162765, 0.7760323, 0.58327675, 0.48581904, 0.7676135, 0.7485983, 0.68262017, 0.7465937, 0.41561565, 0.74589616, 0.8525622, 0.24170133
0.46621284, 0.56479126, 0.5, 0.52015626, 0.99680185, 0.3093754, 0.78816843, 0.60086787, 0.37058994, 0.75177, 0.6342472, 0.3956747, 0.83462465, 0.42536074, 0.31415194, 0.6983775, 0.30804145
0.81091833, 0.1935947, 0.5, 0.6082911, 0.6649202, 0.33139116, 0.745692, 0.43375227, 0.18622339, 0.7596917, 0.33693427, 0.77604425, 0.7465937, 0.41561565, 0.24089968, 0.66035426, 0.5130888
0.47678486, 0.33767027, 0.5, 0.5410272, 0.4988855, 0.7386828, 0.7821004, 0.5568901, 0.39363575, 0.62502193, 0.5885067, 0.8227563, 0.7465937, 0.39612547, 0.90395486, 0.68330574, 0.29922968
0.6328342, 0.29385185, 0.5, 0.3796515, 0.5271867, 0.39743847, 0.7578281, 0.3897745, 0.6701856, 0.7596917, 0.2683236, 0.5558303, 0.73485625, 0.3668902, 0.2980072, 0.64922714, 0.556
0.522265, 0.6157608, 0.5, 0.33935213, 0.62438536, 0.254336, 0.75176, 0.6096634, 0.5549565, 0.75177, 0.6342472, 0.6225618, 0.83462465, 0.40587056, 0.105324924, 0.62309194, 0.20747647
0.7377951, 0.5291871, 0.5, 0.6779603, 0.29961812, 0.5075173, 0.842781, 0.5129123, 0.27840668, 0.7280047, 0.60375357, 0.48909882, 0.8522308, 0.37663528, 0.583353, 0.9516716, 0.37423635
0.49243236, 0.45972404, 0.5, 0.41195938, 0.5486532, 0.6175961, 0.7760323, 0.5568901, 0.04794845, 0.19724727, 0.5046492, 0.8894878, 0.8757057, 0.4838313, 0.8445256, 0.72297496, 0.34349674
0.675972, 0.7680706, 0.5, 0.29709992, 0.21323785, 0.6726355, 0.7396239, 0.58327675, 0.4166816, 0.6804742, 0.6799876, 0.9028341, 0.8111497, 0.8443997, 0.7261319, 0.7822368, 0.2233536
0.41606146, 0.48641804, 0.5, 0.36948383, 0.94870985, 0.24332812, 0.7760323, 0.618459, 0.9006438, 0.7755352, 0.80196214, 0.3689821, 0.7465937, 0.42536074, 0.1354436, 0.5782141, 0.20727554
0.8431246, 0.52970886, 0.5, 0.9648096, 0.3799775, 0.529533, 0.842781, 0.5480945, 1.0, 0.75177, 0.62662375, 0.38900155, 0.82875586, 0.37663528, 0.57160705, 0.96002245, 0.38601965
0.592469, 0.8164181, 0.5, 0.41539687, 0.2964667, 0.66162765, 0.7760323, 0.58327675, 0.48581904, 0.75177, 0.7409749, 0.68262017, 0.7465937, 0.41561565, 0.74273777, 0.85245717, 0.23932788
0.81172776, 0.19512546, 0.5, 0.61276287, 0.66461575, 0.33139116, 0.745692, 0.43375227, 0.18622339, 0.7596917, 0.33693427, 0.77604425, 0.8228872, 0.41561565, 0.23888794, 0.66084135, 0.5118901
0.43212014, 0.27373558, 0.5, 0.545926, 0.50410306, 0.7276749, 0.7821004, 0.56568563, 0.37058994, 0.62502193, 0.5885067, 0.8227563, 0.7465937, 0.40587056, 0.90683985, 0.6966773, 0.29508084
0.4604632, 0.38678652, 0.5, 0.27832475, 0.39238632, 0.35340694, 0.27238297, 0.36338782, 0.8315064, 0.3002301, 0.32168746, 0.34896266, 0.22427705, 0.31816474, 0.5657841, 0.37406403, 0.7035513
0.6281539, 0.29392558, 0.5, 0.3873678, 0.53264093, 0.39743847, 0.7578281, 0.3897745, 0.30145246, 0.7596917, 0.2683236, 0.80941, 0.740725, 0.3668902, 0.31669414, 0.64858085, 0.55934924
